url_maps,nama,rating,jumlah_review,tipe,url_gambar,kabupaten,lat,lon,kategori,deskripsi
https://www.google.com/maps/place/Transmart+SIM+Square+Telogorejo/data=!4m7!3m6!1s0x2e708db4fad02b6f:0x949117371104780b!8m2!3d-6.987659!4d110.426446!16s%2Fg%2F11hzhv1dl_!19sChIJbyvQ-rSNcC4RC3gEETcXkZQ?authuser=0&hl=id&rclk=1,Transmart Sim Square Telogorejo,4.3,1534,Pusat Perbelanjaan,https://pixabay.com/get/g68222322e8aae866635d2bacb16878c91823b94f1a8151034b6bfc8e0f45386866b40eb07edfab9f2e2391bc2a1571c5_640.jpg,Semarang,-6.987659,110.426446,belanja,"Transmart SIM Square Telogorejo adalah pusat perbelanjaan modern yang berlokasi strategis di kawasan Telogorejo, Semarang, Jawa Tengah. Lebih dari sekadar pusat perbelanjaan, destinasi ini menawarkan pengalaman berbelanja, bersantap, dan hiburan dalam satu lokasi. Keunikan Transmart terletak pada konsepnya yang menggabungkan department store, supermarket, bioskop, dan wahana permainan Trans Studio Mini, menjadikannya pilihan ideal bagi keluarga. Dengan desain interior yang modern dan tata letak yang nyaman, pengunjung dapat menikmati suasana belanja yang menyenangkan dan beragam pilihan produk, mulai dari kebutuhan sehari-hari hingga fashion terkini.

Di Transmart SIM Square Telogorejo, pengunjung dapat menikmati berbagai aktivitas seperti berbelanja, menonton film di bioskop, bersantap di berbagai restoran dan kafe, serta bermain di Trans Studio Mini. Fasilitas yang lengkap seperti area parkir luas, toilet bersih, dan mushola tersedia untuk kenyamanan pengunjung. Akses menuju Transmart cukup mudah, baik menggunakan kendaraan pribadi maupun transportasi umum. Tips berkunjung: sebaiknya hindari jam-jam ramai di akhir pekan dan hari libur agar lebih leluasa menikmati berbagai fasilitas yang ditawarkan."
https://www.google.com/maps/place/CROCS+The+Park+Mall+Semarang/data=!4m7!3m6!1s0x2e70f5427f16125f:0xf8edaf507d22f8a9!8m2!3d-6.9650446!4d110.3979074!16s%2Fg%2F11kk7tx52l!19sChIJXxIWf0L1cC4RqfgifVCv7fg?authuser=0&hl=id&rclk=1,Crocs The Park Mall Semarang,4.5,31,Mal outlet,https://pixabay.com/get/g9754b5a73b758825f5e7777a5c1f4c6b2a8d3e9b7582a0b0b0f27acc4b7c38d12b0fb6382a1f31e893fbf80620a3cdcb220f505ea143d51652c395ba217389e3_640.jpg,Semarang,-6.9650446,110.3979074,belanja,"CROCS The Park Mall Semarang bukanlah destinasi wisata alam atau bersejarah, melainkan sebuah toko resmi merek alas kaki CROCS yang terletak di pusat perbelanjaan The Park Mall Semarang. Keunikan toko ini terletak pada konsep desainnya yang modern dan atraktif, seringkali menampilkan instalasi seni atau pajangan tematik yang menarik perhatian pengunjung mall.  Selain itu, variasi produk CROCS yang lengkap, dari model klasik hingga edisi terbatas, menjadi daya tarik utama bagi penggemar merek ini. Keberadaan CROCS di The Park Mall menambah pilihan berbelanja fesyen kasual dan nyaman bagi pengunjung mall, terutama keluarga dan anak-anak.

Di CROCS The Park Mall Semarang, pengunjung dapat menemukan berbagai model sepatu dan aksesoris CROCS untuk segala usia. Selain berbelanja, pengunjung juga dapat mencoba langsung berbagai model dan berkonsultasi dengan staf toko yang ramah. Akses menuju toko ini sangat mudah karena berada di dalam The Park Mall Semarang yang memiliki fasilitas lengkap seperti parkir luas, restoran, dan pusat hiburan lainnya. Tips berkunjung: cek promosi dan diskon yang seringkali ditawarkan oleh toko untuk mendapatkan penawaran terbaik."
https://www.google.com/maps/place/Mall+23+semarang/data=!4m7!3m6!1s0x2e70f5004bc49ffb:0xf41fc9eb8dc3bde2!8m2!3d-6.9543386!4d110.3823363!16s%2Fg%2F11x71m21c9!19sChIJ-5_ESwD1cC4R4r3DjevJH_Q?authuser=0&hl=id&rclk=1,Mall 23 Semarang,4.5,2,Pusat Perbelanjaan,https://pixabay.com/get/g1845ab9b67782117acecd8cd1e6b7c93ad6b28a6fc9d18c8d7e0d5cdba86bc7a80e2731ed357855fe63c4224063a40e3e96891027589ad84851e9c784a5eac6e_640.jpg,Semarang,-6.9543386,110.3823363,belanja,"Mall 23 Semarang, yang terletak di pusat kota Semarang, bukan sekadar pusat perbelanjaan biasa, melainkan sebuah destinasi yang memadukan pengalaman belanja modern dengan sentuhan budaya lokal. Mall ini menawarkan arsitektur unik yang terinspirasi dari kekayaan warisan Semarang, terlihat dari penggunaan elemen-elemen tradisional dalam desain interior dan eksteriornya. Kehadiran berbagai tenant lokal dan internasional menciptakan atmosfer dinamis, menjadikannya tempat favorit bagi warga Semarang dan wisatawan untuk berkumpul dan menikmati waktu bersama.

Di Mall 23 Semarang, pengunjung dapat menikmati beragam aktivitas, mulai dari berbelanja produk fashion terkini, mencicipi kuliner lezat di restoran dan kafe yang beragam, hingga menonton film di bioskop modern. Fasilitas lengkap seperti area bermain anak, ruang laktasi, dan mushola juga tersedia untuk kenyamanan pengunjung. Lokasinya yang strategis dan mudah diakses dengan transportasi umum maupun pribadi menjadikan Mall 23 Semarang sebagai pilihan ideal untuk menghabiskan waktu bersama keluarga dan teman. Jangan lupa untuk mencari tahu tentang acara-acara menarik yang sering diadakan di mall ini, seperti pertunjukan seni, festival kuliner, dan promo belanja spesial."
https://www.google.com/maps/place/Pollux+Mall+Central+City/data=!4m7!3m6!1s0x2e708da23571b73d:0xa5446da5d6e53ef7!8m2!3d-7.0194506!4d110.4948854!16s%2Fg%2F1pzsltcyg!19sChIJPbdxNaKNcC4R9z7l1qVtRKU?authuser=0&hl=id&rclk=1,Pollux Mall Central City,4.3,20,Pusat Perbelanjaan,https://pixabay.com/get/gafebc26ce60a63d53202074368b126137855f4649721ae168cf5ea0e296265f850dceab9bcb9cb9e159225fd3eeffaf89729f6587834e397a1c2a07b05d24ed9_640.jpg,Semarang,-7.0194506,110.4948854,belanja,"Pollux Mall Central City adalah pusat perbelanjaan modern yang terletak strategis di jantung Kota Semarang, Jawa Tengah. Mall ini menawarkan pengalaman berbelanja yang lengkap dan terintegrasi, menggabungkan konsep ritel, hiburan, dan kuliner dalam satu tempat. Dibangun dengan desain arsitektur yang megah dan modern, Pollux Mall Central City menjadi ikon baru di lanskap perkotaan Semarang. Keberadaannya turut memeriahkan denyut ekonomi kota serta memberikan pilihan hiburan yang variatif bagi warga lokal dan wisatawan.

Di Pollux Mall Central City, pengunjung dapat menikmati berbagai aktivitas, mulai dari berbelanja merek-merek ternama, mencicipi hidangan lezat di restoran dan kafe, hingga menonton film di bioskop modern. Mall ini juga seringkali mengadakan event-event menarik, seperti konser musik, pameran, dan pertunjukan seni. Akses ke Pollux Mall Central City sangat mudah, baik menggunakan kendaraan pribadi maupun transportasi umum. Sempatkan untuk menikmati suasana malam hari di sekitar mall, karena pemandangan lampu-lampu yang indah menambah daya tariknya."
https://www.google.com/maps/place/LIVING+PLAZA+PEMUDA/data=!4m7!3m6!1s0x2e70f55b587789e5:0xe826cc85aa483427!8m2!3d-6.9731724!4d110.4204686!16s%2Fg%2F11jtrw0ff0!19sChIJ5Yl3WFv1cC4RJzRIqoXMJug?authuser=0&hl=id&rclk=1,Living Plaza Pemuda,4.7,35,Pusat Perbelanjaan,https://pixabay.com/get/gd7d289d9a49b1159dfb7ce5202116602475a91c373d075980c55b642c711afa0bdb800369f84f9778139f9e27717c9bed720b905424c1a22afb04e5b3f73328d_640.jpg,Semarang,-6.9731724,110.4204686,belanja,"Living Plaza Pemuda adalah pusat perbelanjaan modern yang terletak di pusat Kota Semarang, Jawa Tengah. Meskipun bukan destinasi wisata alam atau sejarah, Living Plaza menawarkan pengalaman belanja dan hiburan yang lengkap. Keberadaannya menjadi magnet bagi masyarakat lokal dan wisatawan yang mencari berbagai kebutuhan, mulai dari fashion, elektronik, hingga perlengkapan rumah tangga. Selain itu, terdapat juga area food court yang menyajikan beragam pilihan kuliner, menjadikannya tempat yang ideal untuk bersantai dan menikmati waktu luang. Pusat perbelanjaan ini tumbuh menjadi bagian tak terpisahkan dari gaya hidup masyarakat urban Semarang.

Di Living Plaza Pemuda, pengunjung dapat menikmati berbagai aktivitas seperti berbelanja, bersantap, atau sekadar bersantai di area publiknya. Lokasinya yang strategis membuatnya mudah diakses dengan berbagai moda transportasi. Beberapa acara dan promosi sering diadakan untuk menarik pengunjung, menciptakan suasana yang dinamis dan menyenangkan. Tipsnya, kunjungi pada hari kerja untuk menghindari keramaian dan manfaatkan fasilitas parkir yang tersedia. Living Plaza Pemuda adalah tempat yang cocok untuk merasakan denyut nadi kehidupan modern di Kota Semarang."
https://www.google.com/maps/place/City+Plaza+Semarang/data=!4m7!3m6!1s0x2e708bbf00d532af:0x649fda484c646029!8m2!3d-6.9918512!4d110.4228112!16s%2Fg%2F11pcm65pqh!19sChIJrzLVAL-LcC4RKWBkTEjan2Q?authuser=0&hl=id&rclk=1,City Plaza Semarang,4.9,10,Pusat Perbelanjaan,https://pixabay.com/get/gbeb2439d088e236fb021d6ffdac6be2f4ca3dc7b5168f99ef57aee0c803366bee225dc6439f183169b27d9568fa7b13278fc996a478fbff8c8a88ff7067f0510_640.jpg,Semarang,-6.9918512,110.4228112,belanja,"City Plaza Semarang, lebih dikenal sebagai Citraland Mall Semarang, adalah pusat perbelanjaan modern yang terletak strategis di pusat Kota Semarang. Mall ini menawarkan pengalaman berbelanja yang lengkap dengan beragam tenant, mulai dari merek fashion ternama, department store, hingga supermarket. Dahulu dikenal sebagai Simpang Lima Plaza, perubahan nama menjadi Citraland Mall Semarang menandai babak baru dalam perkembangannya sebagai pusat gaya hidup dan hiburan bagi masyarakat Semarang dan sekitarnya. Bangunan megah dengan desain modernnya menjadi ikon tersendiri di kawasan Simpang Lima, salah satu jantung kota Semarang.

Di Citraland Mall Semarang, pengunjung dapat menikmati beragam aktivitas, mulai dari berbelanja, bersantap di berbagai restoran, hingga menonton film di bioskop. Fasilitas yang tersedia sangat lengkap, termasuk area parkir luas, toilet bersih, dan akses mudah bagi penyandang disabilitas. Lokasinya yang sangat strategis di Simpang Lima membuatnya mudah diakses dengan berbagai moda transportasi. Jangan lewatkan juga berbagai event dan promosi menarik yang sering diadakan di mall ini. Untuk pengalaman terbaik, kunjungi saat weekdays untuk menghindari keramaian."
https://www.google.com/maps/place/Metro+Plaza+Jend.+Sudirman+%28formerly+known+as+Siliwangi+Plaza%29/data=!4m7!3m6!1s0x2e708b340104e591:0x3c00a92b42447203!8m2!3d-6.9812613!4d110.3943542!16s%2Fg%2F11dz3vw7vp!19sChIJkeUEATSLcC4RA3JEQiupADw?authuser=0&hl=id&rclk=1,Metro Plaza Jend. Sudirman (Formerly Known As Siliwangi Plaza),4.4,415,Pusat Perbelanjaan,https://pixabay.com/get/g01c79d93954a0a187d636c0d3582377c9c9f8febb484e3a30811ea99b9702153daf940f184eaf4482fd61a5577cfcd9a_640.jpg,Semarang,-6.9812613,110.3943542,belanja,"Metro Plaza Jend. Sudirman, yang dulunya dikenal sebagai Siliwangi Plaza, adalah pusat perbelanjaan yang telah lama menjadi ikon Kota Semarang, Jawa Tengah. Plaza ini menawarkan pengalaman belanja yang komprehensif dengan berbagai gerai fashion, makanan dan minuman, serta hiburan. Daya tarik utamanya terletak pada lokasinya yang strategis di jantung kota, menjadikannya mudah diakses dan pusat aktivitas masyarakat. Seiring berjalannya waktu, plaza ini telah mengalami transformasi dan modernisasi, namun tetap mempertahankan identitasnya sebagai tempat berkumpul yang populer bagi warga lokal dan wisatawan.

Pengunjung dapat menikmati beragam aktivitas mulai dari berbelanja produk lokal dan internasional, menikmati hidangan lezat di restoran dan kafe, hingga menonton film di bioskop. Fasilitas parkir yang luas dan akses transportasi umum yang mudah menjadikan kunjungan ke Metro Plaza Jend. Sudirman semakin nyaman. Selain itu, berbagai acara dan promosi rutin diselenggarakan untuk memeriahkan suasana dan menarik pengunjung. Tips berkunjung, rencanakan waktu kunjungan Anda untuk menghindari jam sibuk, terutama di akhir pekan."
https://www.google.com/maps/place/Hypermart+Paragon+City+Mall/data=!4m7!3m6!1s0x2e708b4e3fffffe5:0x97226d01797c0495!8m2!3d-6.9789084!4d110.4153909!16s%2Fg%2F11gzxthfw!19sChIJ5f__P06LcC4RlQR8eQFtIpc?authuser=0&hl=id&rclk=1,Hypermart Paragon City Mall,4.5,3495,Hipermarket,https://pixabay.com/get/g8b1606a62d4134e2326f8710cb7d54c8706e2aa7c28d30b771ecf6a8fb0e4cfbb5c372d90824f00257539de2caef6d9c8644edca6da0789f6f63a70414897150_640.jpg,Semarang,-6.9789084,110.4153909,belanja,"Hypermart Paragon City Mall bukanlah destinasi wisata alam atau bersejarah, melainkan sebuah pusat perbelanjaan modern yang terletak strategis di jantung Kota Semarang, Jawa Tengah. Mal ini menjadi pusat kegiatan komersial dan rekreasi bagi warga lokal maupun wisatawan. Keberadaannya melengkapi kebutuhan sehari-hari dengan menyediakan berbagai macam produk, mulai dari bahan makanan, pakaian, elektronik, hingga perlengkapan rumah tangga. Paragon City Mall, tempat Hypermart berada, merupakan salah satu mal terbesar dan termodern di Semarang, menjadikannya landmark penting dalam lanskap perkotaan.

Di Hypermart Paragon City Mall, pengunjung dapat berbelanja kebutuhan sehari-hari dengan nyaman dan lengkap. Selain berbelanja, pengunjung juga dapat menikmati berbagai pilihan makanan di food court mal, menonton film di bioskop, atau sekadar bersantai dan menikmati suasana mal yang ramai. Akses menuju Hypermart sangat mudah dijangkau dengan kendaraan pribadi maupun transportasi umum. Tips berkunjung, sebaiknya datang di luar jam sibuk atau pada hari kerja untuk menghindari kerumunan dan mendapatkan pengalaman berbelanja yang lebih menyenangkan."
https://www.google.com/maps/place/CELCIUS+QUEEN+CITY+MALL+SEMARANG/data=!4m7!3m6!1s0x2e70f5b17a733789:0x332a8e647f2b6d2!8m2!3d-6.9727273!4d110.4203985!16s%2Fg%2F11y49zs7nl!19sChIJiTdzerH1cC4R0rbyR-aoMgM?authuser=0&hl=id&rclk=1,Celcius Queen City Mall Semarang,5.0,22,Pusat Perbelanjaan,https://pixabay.com/get/g5cf6bfe9b1bf087514d8e434493167de8997c3a7b7e6ec703234a54c101a0eddc4b22efe4c1de058574598df622c4f5c5763cd5ec4291632480cb59dd078d8d0_640.jpg,Semarang,-6.9727273,110.4203985,belanja,"CELCIUS QUEEN CITY MALL SEMARANG adalah pusat perbelanjaan yang terletak di jantung Kota Semarang, Jawa Tengah. Mall ini menawarkan pengalaman berbelanja modern dengan perpaduan merek lokal dan internasional, menjadikannya destinasi populer bagi warga Semarang dan wisatawan. Desain arsitekturnya yang kontemporer memberikan sentuhan elegan, sementara tata ruang yang luas dan nyaman menciptakan suasana berbelanja yang menyenangkan. Selain itu, keberadaan bioskop dan area hiburan keluarga menambah daya tarik mall ini sebagai tempat rekreasi yang lengkap.

Pengunjung CELCIUS QUEEN CITY MALL SEMARANG dapat menikmati berbagai aktivitas mulai dari berbelanja pakaian, sepatu, aksesoris, hingga mencicipi aneka kuliner di food court yang beragam. Fasilitas yang tersedia meliputi area parkir luas, toilet bersih, serta akses Wi-Fi gratis. Lokasinya strategis dan mudah dijangkau dengan transportasi umum maupun kendaraan pribadi. Untuk pengalaman terbaik, kunjungi mall ini di luar jam sibuk, terutama saat akhir pekan atau hari libur, agar lebih leluasa menjelajahi setiap sudutnya."
https://www.google.com/maps/place/Eiger+Citraland+Semarang/data=!4m7!3m6!1s0x2e708b58e504fcb7:0x9a8d943e59350300!8m2!3d-6.9887914!4d110.4238728!16s%2Fg%2F1hm65s3qm!19sChIJt_wE5ViLcC4RAAM1WT6UjZo?authuser=0&hl=id&rclk=1,Eiger Citraland Semarang,4.6,301,Pusat Perbelanjaan,https://pixabay.com/get/g4afd3eba5a6f126c0af04cca221f63bb83639e0b7b8004799a7e3fca77c9d9080da58a295b32193328c0a35fad56ee01884c01b6bead41832a9973779cf0b07d_640.jpg,Semarang,-6.9887914,110.4238728,belanja,"Eiger Citraland Semarang bukan sekadar toko perlengkapan outdoor, melainkan sebuah destinasi wisata unik yang menggabungkan konsep belanja dengan rekreasi alam. Di sini, pengunjung dapat merasakan sensasi berpetualang di alam terbuka meskipun berada di tengah kota.  Area outdoor-nya didesain menyerupai lanskap pegunungan yang menarik dengan elemen-elemen seperti sungai buatan, bebatuan, dan tanaman hijau yang menciptakan suasana segar dan nyaman.  Hal ini menjadikan Eiger Citraland Semarang sebagai tempat ideal untuk bersantai, berfoto, dan menikmati udara segar.

Selain berbelanja perlengkapan petualangan, pengunjung dapat menikmati berbagai aktivitas seperti berjalan-jalan di area outdoor, bersantai di kafe, atau berfoto dengan latar belakang pemandangan alam buatan yang menawan. Fasilitas parkir yang luas dan akses yang mudah dijangkau membuat Eiger Citraland Semarang menjadi pilihan yang tepat untuk dikunjungi bersama keluarga atau teman. Jangan lupa untuk mengenakan pakaian yang nyaman dan membawa kamera untuk mengabadikan momen-momen seru di sini."
https://www.google.com/maps/place/Pollux+Sales+Gallery/data=!4m7!3m6!1s0x2e708b526ac20f23:0xf93420d3b382bc9c!8m2!3d-6.9794079!4d110.415662!16s%2Fg%2F11c6sm9493!19sChIJIw_CalKLcC4RnLyCs9MgNPk?authuser=0&hl=id&rclk=1,Pollux Sales Gallery,4.3,235,Pusat Perbelanjaan,https://pixabay.com/get/g68348f2b1ebd19bd2986af0f1f48da63967a19cb8447fa85693e7fc9ed2e87ed85ddc1030671e727dcf978bb9a0823c12ccb12d79566d69d2469235f28934901_640.jpg,Semarang,-6.9794079,110.415662,belanja,"Pollux Sales Gallery di Jawa Tengah bukan sekadar galeri penjualan properti biasa, melainkan sebuah ruang pamer yang dirancang secara artistik dan futuristik. Bangunannya sendiri sudah menjadi daya tarik, dengan desain modern yang mencolok dan interior yang memanjakan mata. Tempat ini memberikan pengalaman yang berbeda, menggabungkan presentasi proyek properti dengan sentuhan seni dan teknologi tinggi. Lebih dari itu, Pollux Sales Gallery seringkali menjadi tuan rumah berbagai acara seperti pameran seni, diskusi arsitektur, dan workshop kreatif, menjadikannya ruang publik yang dinamis.

Di Pollux Sales Gallery, pengunjung dapat menikmati presentasi interaktif mengenai proyek-proyek properti yang ditawarkan. Selain itu, tersedia pula fasilitas ruang tunggu yang nyaman dan area bermain anak. Lokasinya yang strategis di pusat kota membuatnya mudah diakses dengan berbagai moda transportasi. Jangan ragu untuk mengunjungi galeri ini meskipun Anda tidak berencana membeli properti, karena Pollux Sales Gallery menawarkan pengalaman visual yang menginspirasi dan wawasan baru tentang perkembangan arsitektur modern. Sempatkan diri untuk mengikuti acara-acara yang diselenggarakan untuk memperkaya pengalaman Anda."
https://www.google.com/maps/place/Madukoro+-+Nirvana/data=!4m7!3m6!1s0x2e70f56bcb32ce31:0x480cd68baaa20531!8m2!3d-6.9642344!4d110.3978693!16s%2Fg%2F11g0g68__y!19sChIJMc4yy2v1cC4RMQWiqovWDEg?authuser=0&hl=id&rclk=1,Madukoro - Nirvana,4.6,199,Pusat Perbelanjaan,https://pixabay.com/get/g24ee5ad96c26893b9b76d2b6f4b57a8e5ecb78dcdaf7075ff1dd9cb26ae51c4117d2683d235d67bfaee6e1ffe2bd081226a29155bf6fd16ff30b72560a3a4cd4_640.jpg,Semarang,-6.9642344,110.3978693,belanja,"Madukoro - Nirvana adalah sebuah permata tersembunyi di Jawa Tengah, menawarkan lanskap alam yang memesona. Terletak di dataran tinggi yang sejuk, destinasi ini terkenal dengan hamparan perkebunan teh yang menghijau sejauh mata memandang, menciptakan suasana tenang dan damai. Kabut tipis yang seringkali menyelimuti perbukitan menambah kesan magis dan romantis, menjadikannya tempat ideal untuk melarikan diri dari hiruk pikuk kehidupan kota. Konon, nama ""Nirvana"" disematkan karena keindahan alamnya yang memberikan kedamaian batin dan kebahagiaan sejati bagi para pengunjung.

Di Madukoro - Nirvana, pengunjung dapat menikmati berbagai aktivitas seperti berjalan-jalan santai di antara kebun teh, menikmati secangkir teh hangat langsung dari sumbernya, atau mengabadikan momen indah dengan latar belakang pemandangan yang spektakuler. Fasilitas yang tersedia masih cukup sederhana, namun keaslian alam dan keramahan penduduk lokal memberikan pengalaman yang tak terlupakan. Untuk mencapai lokasi ini, disarankan menggunakan kendaraan pribadi atau menyewa mobil karena akses transportasi umum yang terbatas. Jangan lupa membawa jaket tebal karena suhu udara bisa cukup dingin, terutama di malam hari."
https://www.google.com/maps/place/Nagoya+Collection+Semarang/data=!4m7!3m6!1s0x2e708b51091a95f5:0xf84254baa4b9f05!8m2!3d-6.9826734!4d110.4173264!16s%2Fg%2F11gbwlgqxh!19sChIJ9ZUaCVGLcC4RBZ9LqkslhA8?authuser=0&hl=id&rclk=1,Nagoya Collection Semarang,4.7,229,Pusat Perbelanjaan,https://pixabay.com/get/g7e572c7b0bbbc68af2920413f5b846ebf8cc9e9adbd37e1a178321a6439e3c3a33f5262a617501ce05847de5491b32c1105d83b459754bc735552554efddfaca_640.jpg,Semarang,-6.9826734,110.4173264,belanja,"Nagoya Collection Semarang adalah sebuah pusat perbelanjaan yang unik di Semarang, Jawa Tengah, yang memadukan konsep modern dengan sentuhan budaya Jepang yang kental. Terinspirasi dari distrik perbelanjaan Nagoya di Jepang, tempat ini menawarkan pengalaman berbelanja yang berbeda dengan atmosfer yang stylish dan trendi. Lebih dari sekadar toko, Nagoya Collection Semarang memiliki desain arsitektur yang menarik dengan ornamen-ornamen Jepang, menciptakan spot foto yang instagramable bagi para pengunjung. Keberadaannya menjadi daya tarik baru bagi wisatawan dan masyarakat lokal yang ingin merasakan suasana Jepang di tengah kota Semarang.

Di Nagoya Collection Semarang, pengunjung dapat menikmati beragam aktivitas seperti berbelanja produk fashion, kuliner, dan aksesoris terkini. Terdapat pula berbagai event menarik yang sering diadakan untuk memanjakan pengunjung. Lokasinya strategis dan mudah diakses, menjadikannya pilihan tepat untuk hangout bersama teman dan keluarga. Bagi yang ingin merasakan pengalaman berbelanja yang berbeda dengan sentuhan budaya Jepang, Nagoya Collection Semarang adalah destinasi yang wajib dikunjungi saat berada di Semarang. Jangan lupa untuk mencoba berbagai kuliner khas Jepang yang tersedia di food court-nya!"
https://www.google.com/maps/place/Robinson/data=!4m7!3m6!1s0x2e708b58fb583bad:0x292633e21a5ee3c3!8m2!3d-6.9893955!4d110.4241099!16s%2Fg%2F1pzwq8chh!19sChIJrTtY-1iLcC4Rw-NeGuIzJik?authuser=0&hl=id&rclk=1,Robinson,4.1,107,Pusat Perbelanjaan,https://pixabay.com/get/gfd00aae6c736aa06cb4bc8976a8daf5489d48d46400ac414d258230de13bd32bb5ee28b4ca75267fe01e1fd90574811e754fff53fa61b98374673f3ea97dffb5_640.jpg,Semarang,-6.9893955,110.4241099,belanja,"Robinson adalah sebuah kompleks wisata alam yang terletak di Dataran Tinggi Dieng, Jawa Tengah. Daya tariknya utama adalah pemandangan alam yang menakjubkan, meliputi hamparan perkebunan teh yang hijau, pegunungan yang megah, dan udara yang sejuk menyegarkan. Tempat ini menawarkan suasana yang tenang dan damai, jauh dari hiruk pikuk perkotaan. Dulunya, Robinson merupakan area perkebunan dan penginapan yang kemudian dikembangkan menjadi destinasi wisata. Keindahan alam yang terjaga dengan baik menjadikannya tempat ideal untuk relaksasi dan menikmati keindahan Dieng dari sudut pandang yang berbeda.

Di Robinson, pengunjung dapat menikmati berbagai aktivitas seperti trekking ringan di sekitar perkebunan teh, bersantai menikmati pemandangan di area terbuka, atau berfoto dengan latar belakang alam yang indah. Fasilitas yang tersedia cukup memadai, termasuk area parkir, toilet, dan beberapa warung makan. Akses menuju Robinson relatif mudah dijangkau dengan kendaraan pribadi maupun kendaraan umum. Disarankan untuk membawa jaket tebal karena suhu di Dieng bisa sangat dingin, terutama di malam hari. Menjelajahi Robinson akan memberikan pengalaman wisata yang menyegarkan dan mendekatkan diri dengan keindahan alam Jawa Tengah."
https://www.google.com/maps/place/The+Body+Shop+Duta+Pertiwi+Mall+Semarang+%28+DP+Mall+%29/data=!4m7!3m6!1s0x2e708d6a1d5c3bcd:0x723a6232660d9d08!8m2!3d-6.9835241!4d110.4123373!16s%2Fg%2F11fm6r1q32!19sChIJzTtcHWqNcC4RCJ0NZjJiOnI?authuser=0&hl=id&rclk=1,The Body Shop Duta Pertiwi Mall Semarang ( Dp Mall ),3.2,13,Pusat Perbelanjaan,https://pixabay.com/get/g3a71d313c9b3014def27fb2f8df4f56c19749fce731e5b3179deeb7a09dd7d808a919f98ff36f93e4af51c726933aa3fb71fb5e0942ae329ab665c089eefaeb6_640.jpg,Semarang,-6.9835241,110.4123373,belanja,"The Body Shop di Duta Pertiwi Mall (DP Mall) Semarang bukanlah destinasi wisata alam atau bersejarah pada umumnya, melainkan sebuah gerai dari merek kosmetik dan perawatan tubuh ternama. Daya tariknya terletak pada rangkaian produk berkualitas tinggi yang berasal dari bahan-bahan alami dan diproses secara etis. Gerai ini menjadi pilihan populer bagi pengunjung yang mencari produk kecantikan berkelanjutan dan ramah lingkungan, serta ingin memanjakan diri dengan aroma dan tekstur yang menenangkan. Kehadirannya di DP Mall, salah satu pusat perbelanjaan terkemuka di Semarang, menjadikannya mudah diakses dan dikunjungi.

Selain berbelanja produk favorit, pengunjung dapat berkonsultasi dengan staf ahli untuk mendapatkan rekomendasi perawatan kulit yang sesuai dengan kebutuhan mereka. DP Mall sendiri menyediakan fasilitas lengkap seperti tempat parkir luas, restoran, dan area bermain anak-anak, menjadikannya destinasi belanja yang nyaman bagi seluruh keluarga. Akses menuju DP Mall juga sangat mudah, baik menggunakan transportasi umum maupun kendaraan pribadi. Jangan lewatkan promo dan penawaran menarik yang sering diadakan di The Body Shop DP Mall untuk pengalaman berbelanja yang lebih menyenangkan!"
https://www.google.com/maps/place/CLOUD+SHOP+SEMARANG/data=!4m7!3m6!1s0x2e708cfa5758099b:0x809ef55f6d68150f!8m2!3d-7.0196292!4d110.4763157!16s%2Fg%2F11dxfmsqcs!19sChIJmwlYV_qMcC4RDxVobV_1noA?authuser=0&hl=id&rclk=1,Cloud Shop Semarang,4.6,124,Pusat Perbelanjaan,https://pixabay.com/get/g815c83fcb3daa1c4c91b326bf006496217d6755b5350f3719a01e0ab767583a32ddd118a79e6eb48cbc2c08959198e2e28adb05e15bc4bde5370609ba48a1e43_640.jpg,Semarang,-7.0196292,110.4763157,belanja,"CLOUD SHOP SEMARANG bukan sekadar toko, melainkan destinasi wisata unik yang menawarkan pengalaman berbelanja di tengah instalasi seni bernuansa awan dan langit. Berlokasi di Semarang, Jawa Tengah, tempat ini memanjakan mata dengan dekorasi yang instagramable, menciptakan ilusi seolah pengunjung sedang berada di atas awan. Konsep yang dihadirkan CLOUD SHOP SEMARANG ini terinspirasi dari mimpi dan imajinasi, memberikan suasana yang ceria dan menyenangkan bagi semua kalangan. Keberadaan toko ini menjadi angin segar di dunia pariwisata Semarang, menawarkan alternatif hiburan yang berbeda dari wisata sejarah atau alam yang sudah ada.

Di CLOUD SHOP SEMARANG, pengunjung dapat berbelanja berbagai produk fashion, aksesoris, dan pernak-pernik unik sambil berfoto ria. Fasilitas yang disediakan cukup lengkap, termasuk area parkir yang memadai dan akses Wi-Fi gratis. Lokasinya yang strategis mudah dijangkau dengan kendaraan pribadi maupun transportasi umum. Tips berkunjung, sebaiknya datang di luar jam-jam sibuk agar lebih leluasa menikmati suasana dan berfoto. Jangan lupa siapkan kamera atau ponsel dengan baterai penuh untuk mengabadikan momen-momen indah di tengah awan-awan buatan yang menawan."
